Edad,Antiguedad en la empresa,Identidad de género,¿Estás a cargo del cuidado de otras personas?,Puesto,Tarea principal,Tipo de Jornada,Modalidad de trabajo,Sede en la que trabajás,¿Cuál es el máximo nivel educativo que alcanzaste?,Violencia personal,Edad DISC,Discapacidad,Sexo/Genero,Orientación Sexual,Religión,Orientación política,Origen Social,Relación de parentezco,Formación Academica,Modalidad de Trabajo,VL1-Desde pares varones,VL1-Desde pares mujeres,VL1-Desde jefes,VL1-Desde jefas,VL1-No pero fui testigo,VL1-Tot,VL2-Desde pares varones,VL2-Desde pares mujeres,VL2-Desde jefes,VL2-Desde jefas,VL2-No pero fui testigo,VL2-Tot,VL3-Desde pares varones,VL3-Desde pares mujeres,VL3-Desde jefes,VL3-Desde jefas,VL3-No pero fui testigo,VL3-Tot,VL4-Desde pares varones,VL4-Desde pares mujeres,VL4-Desde jefes,VL4-Desde jefas,VL4-No pero fui testigo,VL4-Tot,VL5-Desde pares varones,VL5-Desde pares mujeres,VL5-Desde jefes,VL5-Desde jefas,VL5-No pero fui testigo,VL5-Tot,VL6-Desde pares varones,VL6-Desde pares mujeres,VL6-Desde jefes,VL6-Desde jefas,VL6-No pero fui testigo,VL6-Tot,VL7-Desde pares varones,VL7-Desde pares mujeres,VL7-Desde jefes,VL7-Desde jefas,VL7-No pero fui testigo,VL7-Tot,VL8-Desde pares varones,VL8-Desde pares mujeres,VL8-Desde jefes,VL8-Desde jefas,VL8-No pero fui testigo,VL8-Tot,VL9-Desde pares varones,VL9-Desde pares mujeres,VL9-Desde jefes,VL9-Desde jefas,VL9-No pero fui testigo,VL9-Tot,VL10-Desde pares varones,VL10-Desde pares mujeres,VL10-Desde jefes,VL10-Desde jefas,VL10-No pero fui testigo,VL10-Tot,VL11-Desde pares varones,VL11-Desde pares mujeres,VL11-Desde jefes,VL11-Desde jefas,VL11-No pero fui testigo,VL11-Tot,VL12-Desde pares varones,VL12-Desde pares mujeres,VL12-Desde jefes,VL12-Desde jefas,VL12-No pero fui testigo,VL12-Tot,VL13-Desde pares varones,VL13-Desde pares mujeres,VL13-Desde jefes,VL13-Desde jefas,VL13-No pero fui testigo,VL13-Tot,VLII1-Desde pares varones,VLII1-Desde pares mujeres,VLII1-Desde jefes,VLII1-Desde jefas,"VLII1-No, pero fui testigo",VLII1-Tot,VLII2-Desde pares varones,VLII2-Desde pares mujeres,VLII2-Desde jefes,VLII2-Desde jefas,"VLII2-No, pero fui testigo",VLII2-Tot,VLII3-Desde pares varones,VLII3-Desde pares mujeres,VLII3-Desde jefes,VLII3-Desde jefas,"VLII3-No, pero fui testigo",VLII3-Tot,VLII4-Desde pares varones,VLII4-Desde pares mujeres,VLII4-Desde jefes,VLII4-Desde jefas,"VLII4-No, pero fui testigo",VLII4-Tot,VLII5-Desde pares varones,VLII5-Desde pares mujeres,VLII5-Desde jefes,VLII5-Desde jefas,"VLII5-No, pero fui testigo",VLII5-Tot,VLII6-Desde pares varones,VLII6-Desde pares mujeres,VLII6-Desde jefes,VLII6-Desde jefas,"VLII6-No, pero fui testigo",VLII6-Tot,VLII7-Desde pares varones,VLII7-Desde pares mujeres,VLII7-Desde jefes,VLII7-Desde jefas,"VLII7-No, pero fui testigo",VLII7-Tot,VLII8-Desde pares varones,VLII8-Desde pares mujeres,VLII8-Desde jefes,VLII8-Desde jefas,"VLII8-No, pero fui testigo",VLII8-Tot,VLII9-Desde pares varones,VLII9-Desde pares mujeres,VLII9-Desde jefes,VLII9-Desde jefas,"VLII9-No, pero fui testigo",VLII9-Tot,VLII10-Desde pares varones,VLII10-Desde pares mujeres,VLII10-Desde jefes,VLII10-Desde jefas,"VLII10-No, pero fui testigo",VLII10-Tot,VLII11-Desde pares varones,VLII11-Desde pares mujeres,VLII11-Desde jefes,VLII11-Desde jefas,"VLII11-No, pero fui testigo",VLII11-Tot,VLII1-Frecuencia,VLII2-Frecuencia,VLII3-Frecuencia,VLII4-Frecuencia,VLII5-Frecuencia,VLII6-Frecuencia,VLII7-Frecuencia,VLII8-Frecuencia,VLII9-Frecuencia,VLII10-Frecuencia,VLII11-Frecuencia,EG-1,EG-2,EG-3,EG-4,EG-5,EG-6,EG-7,EG-8,EG-9,EG-10,EG-11
36,Entre 1 y 5 años,Mujer,Sí,Personal sin gente a cargo,Profesional tecnológicx (ingenierías y a fines),Jornada completa,Presencial,Bariloche,Universitario completo,No,3,3,3,3,3,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,3,4,4,4,4,4,3,4,4,4,3,3,2,4,3,3,4,4,3,4
20,Menos de un año,Mujer,No,Personal sin gente a cargo,Profesional tecnológicx (ingenierías y a fines),Jornada completa,Presencial,Buenos Aires - Rosario,Universitario incompleto,Sí,2,3,2,3,3,2,3,3,2,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,2,4,4,4,4,4,4,4,1,4,1,2,3,1,3,2,2,0,2,2,2,2
25,Entre 1 y 5 años,Varón,No,Personal sin gente a cargo,Técnica,Jornada completa,Presencial,Sede Quilmes,Universitario incompleto,No,3,3,3,3,3,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
51,Más de 10 años,Mujer,Sí,Personal con gente a cargo,Profesional tecnológicx (ingenierías y a fines),Jornada completa,Híbrido,Bariloche,Universitario completo,Sí,2,3,0,3,3,3,3,3,3,3,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,2,1,4,4,2,4,1,2,4,4,0,4,0,2,0,0,0,2,4,2,0
41,Entre 5 y 10 años,Mujer,No,Personal sin gente a cargo,Profesional tecnológicx (ingenierías y a fines),Jornada completa,Híbrido,Bariloche,Universitario completo,Sí,3,2,3,3,3,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,4,4,4,4,4,4,4,4,4,3,1,3,1,0,0,2,0,4,0,1,2
33,Entre 5 y 10 años,Varón,No,Personal sin gente a cargo,Profesional tecnológicx (ingenierías y a fines),Jornada completa,Presencial,Bariloche,Universitario incompleto,No,2,3,3,3,3,2,3,3,2,3,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,2,4,4,4,4,3,4,4,4,1,2,0,0,0,2,1,4,2,1,1
36,Entre 1 y 5 años,Varón,No,Personal sin gente a cargo,Profesional tecnológicx (ingenierías y a fines),Jornada completa,Híbrido,Bariloche,Posgrado completo,No,3,3,3,3,3,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,3,3,3,2,3,1,1,3,3,2,3
36,Entre 1 y 5 años,Mujer,No,Personal sin gente a cargo,Profesional Gestión (no tecnológicxs),Jornada completa,Híbrido,Bariloche,Posgrado incompleto,No,2,3,2,3,3,2,3,3,2,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,4,4,4,4,4,2,4,4,4,3,1,4,1,1,1,2,0,3,3,2,2
46,Más de 10 años,Varón,Sí,Personal sin gente a cargo,Profesional tecnológicx (ingenierías y a fines),Jornada completa,Híbrido,Bariloche,Posgrado completo,No,3,3,3,3,3,2,3,3,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,3,4,4,3,3,3,3,4,2,4,2,4,1,2,2,0,1,2,2,1,1
35,Entre 5 y 10 años,Varón,No,Personal sin gente a cargo,Profesional Gestión (no tecnológicxs),Jornada completa,Híbrido,Buenos Aires - Rosario,Posgrado completo,Sí,2,3,3,3,3,3,3,3,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,4,3,4,4,4,3,4,2,4,4,1,2,2,3,2,0,0,2,1,0,2
40,Más de 10 años,Varón,No,Personal sin gente a cargo,Profesional tecnológicx (ingenierías y a fines),Jornada completa,Híbrido,Bariloche,Universitario completo,No,3,3,3,3,3,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,2,4,4,4,4,4,4,4,4,3,4,2,2,2,3,1,1,2,2,3
46,Entre 1 y 5 años,Varón,No,Personal sin gente a cargo,Profesional tecnológicx (ingenierías y a fines),Jornada completa,Híbrido,Córdoba,Universitario completo,No,3,3,3,3,3,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,4,4,0,4,4,4,3
50,Más de 10 años,Varón,No,Personal con gente a cargo,Profesional tecnológicx (ingenierías y a fines),Jornada completa,Híbrido,Bariloche,Universitario completo,Sí,3,3,3,3,3,3,3,3,3,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,4,4,4,4,4,4,4,4,4,3,2,2,2,3,1,1,3,1,1,2
35,Más de 10 años,Mujer,No,Personal sin gente a cargo,Técnica,Jornada completa,Remoto,Bariloche,Secundario completo,Sí,3,3,2,3,3,3,3,3,3,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,4,3,2,4,2,2,4,4,2,3,4,1,2,2,2,0,2,2,1,2
62,Más de 10 años,Varón,No,Personal sin gente a cargo,Administración,Jornada completa,Híbrido,Bariloche,Universitario incompleto,Sí,3,3,3,3,3,2,3,3,2,3,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,4,4,4,4,4,4,4,4,4,4,4,1,3,1,1,1,3,1,3,3
48,Más de 10 años,Mujer,No,Personal sin gente a cargo,Técnica,Jornada completa,Presencial,Bariloche,Terciario completo,Sí,3,3,3,3,3,3,3,3,3,3,1,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,4,1,1,1,1,1,4,1,1,4,3,0,4,4,3,1,4,4,4,4
58,Más de 10 años,Varón,No,Personal con gente a cargo,Profesional tecnológicx (ingenierías y a fines),Jornada completa,Presencial,Bariloche,Posgrado completo,No,3,3,3,3,3,3,3,3,3,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,4,4,4,4,4,4,4,4,4,4,4,2,3,4,2,1,3,4,3,4
37,Entre 1 y 5 años,Varón,No,Personal sin gente a cargo,Técnica,Jornada completa,Presencial,ezeiza,Universitario incompleto,No,3,3,3,3,3,3,3,3,3,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4,2,2,3,4,4,2,3,3,4,3
47,Entre 5 y 10 años,Varón,No,Personal sin gente a cargo,Profesional tecnológicx (ingenierías y a fines),Jornada completa,Híbrido,Bariloche,Universitario completo,Sí,3,3,3,3,3,3,3,3,3,3,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,4,4,4,4,4,4,4,4,4,1,1,0,0,1,1,2,1,1,1,2
37,Entre 5 y 10 años,Varón,No,Personal sin gente a cargo,Profesional tecnológicx (ingenierías y a fines),Jornada completa,Híbrido,Córdoba,Universitario completo,Sí,3,3,3,3,3,3,3,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4,4,4,4,4,4,4,4,4,4,2,2,3,2,3,3,3,1,3,4,2,3
50,Más de 10 años,Mujer,Sí,Personal con gente a cargo,Profesional tecnológicx (ingenierías y a fines),Jornada completa,Híbrido,Bariloche,Universitario completo,No,3,3,3,3,2,2,2,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,4,4,4,4,4,4,3,4,4,4,3,3,1,2,3,3,0,3,1,2,3
29,Menos de un año,Varón,No,Personal sin gente a cargo,Profesional tecnológicx (ingenierías y a fines),Jornada completa,Híbrido,Córdoba,Universitario completo,No,3,3,3,3,3,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4,3,3,4,4,3,2,4,4,4,4
60,Más de 10 años,Varón,Sí,Personal sin gente a cargo,Profesional tecnológicx (ingenierías y a fines),Jornada completa,Híbrido,Buenos Aires - Rosario,Universitario completo,Sí,3,3,3,3,3,2,3,3,3,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3,4,4,4,4,4,4,4,4,4,3,4,1,2,3,2,2,3,3,2,2,2
42,Entre 5 y 10 años,Mujer,No,Personal sin gente a cargo,Sector Pañol,Jornada completa,Presencial,Bariloche,Terciario incompleto,Sí,3,3,3,3,3,3,3,3,3,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4,4,4,1,4,4,1,1,4,4,4,3,3,4,3,4,4,1,3,3,4
38,Entre 1 y 5 años,Mujer,Sí,Personal con gente a cargo,Profesional tecnológicx (ingenierías y a fines),Jornada completa,Híbrido,Buenos Aires - Rosario,Posgrado completo,Sí,2,3,1,3,3,3,3,3,3,2,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,1,1,0,0,0,1,1,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,2,4,3,4,4,4,4,4,2,4,2,1,3,1,3,2,1,0,2,0,1,1
30,Entre 5 y 10 años,Mujer,No,Personal sin gente a cargo,Profesional tecnológicx (ingenierías y a fines),Jornada completa,Presencial,Bariloche,Universitario incompleto,Sí,2,3,0,3,3,2,3,3,1,3,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,3,4,3,4,4,3,2,3,3,4,4,1,4,0,3,1,1,0,3,1,0,1
25,Menos de un año,Mujer,No,Personal sin gente a cargo,Profesional tecnológicx (ingenierías y a fines),Jornada completa,Presencial,Bariloche,Universitario completo,Sí,2,3,2,3,3,3,3,3,3,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,2,3,2,1,2,2,0,1,2,2,2
