Edad,Identidad de género,¿Estás a cargo del cuidado de otras personas?,Tarea principal,Tipo de jornada,¿Cuál es el máximo nivel educativo que alcanzaste?,"A lo largo de tu carrera en INVAP, ¿has experimentado alguna vez una situación de violencia hacia vos?",Edad (disc),Discapacidad,Sexo/Genero,Orientación Sexual,Religión,Orientación política,Origen Social,Relación de parentezco,Formación Academica,TestigoI,TestigoII,VictimasI,VictimasII,VL1,VL2,VL3,VL4,VL5,VL6,VL7,VL8,VL9,VL10,VL12,VL13,VL14,VL15,VL16,VL17,VL18,VL19,VL20,VL21,VL22,VL23
24,Varón,No,Técnica,Jornada completa,Universitario incompleto,1,0,0,1,0,0,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0
46,Mujer,No,"Limpieza, PLANILLAS ",Jornada completa,CURSOS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,Mujer,Sí,Jefe/a de Proyecto,Jornada completa,Universitario completo,1,1,0,1,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,1,0,1,0,0,1,1,1,1,0,0,0,0,1,1,0,1
35,Varón,No,Profesional tecnológicx (Ingenierías y afines),Jornada completa,Universitario completo,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,No binaria,No,Profesional tecnológicx (Ingenierías y afines),Jornada completa,Universitario completo,1,0,0,1,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,1
34,Varón,No,Profesional tecnológicx (Ingenierías y afines),Jornada completa,Universitario incompleto,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,Varón,No,Profesional tecnológicx (Ingenierías y afines),Jornada completa,Posgrado incompleto,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,Varón,Sí,Profesional tecnológicx (Ingenierías y afines),Jornada completa,Universitario completo,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
39,Mujer,Sí,Técnica,Jornada completa,Universitario incompleto,1,0,0,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0
31,Varón,No,Técnica,Jornada completa,Secundario incompleto,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,Varón,Sí,Profesional tecnológicx (Ingenierías y afines),Jornada completa,Posgrado completo,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1
37,Varón,No,Profesional tecnológicx (Ingenierías y afines),Jornada completa,Universitario incompleto,1,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
36,Varón,Sí,Profesional tecnológicx (Ingenierías y afines),Jornada completa,Universitario completo,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
34,Varón,No,Técnica,Jornada completa,Universitario incompleto,0,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,1,0,0,1,0,0,0,1,0
45,Varón,No,Profesional tecnológicx (Ingenierías y afines),Jornada completa,Universitario completo,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
31,Mujer,No,Jefe/a de Proyecto,Jornada completa,Universitario completo,1,1,0,1,0,0,0,0,0,1,1,0,1,1,1,0,0,1,1,0,0,0,1,0,1,1,1,1,0,0,0,0,1,1,0,1
40,Varón,No,Profesional tecnológicx (Ingenierías y afines),Jornada completa,Posgrado completo,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
39,Varón,No,Jefe/a de Proyecto,Jornada completa,Universitario completo,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
44,Mujer,Sí,Profesional tecnológicx (Ingenierías y afines),Jornada reducida,Posgrado completo,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
44,Varón,Sí,Técnica,Jornada completa,Universitario incompleto,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0
60,Varón,Sí,Profesional tecnológicx (Ingenierías y afines),Jornada completa,Posgrado completo,1,1,0,0,0,0,1,0,0,1,0,0,1,1,1,1,1,0,0,1,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,1
54,Varón,Sí,Jefe/a de área,Jornada completa,Terciario completo,1,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
54,Varón,No,Técnica,Jornada completa,Secundario incompleto,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0
40,Mujer,Sí,Técnica,Jornada completa,Terciario incompleto,1,1,0,1,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,1,0,1
47,Varón,No,Profesional tecnológicx (Ingenierías y afines),Jornada completa,Universitario completo,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
30,Varón,Sí,Técnica,Jornada completa,Posgrado incompleto,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
43,Varón,Sí,Profesional tecnológicx (Ingenierías y afines),Jornada completa,Posgrado incompleto,1,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0
36,Mujer,Sí,Profesional tecnológicx (Ingenierías y afines),Jornada reducida,Universitario completo,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
55,Varón,No,Técnica,Jornada completa,Terciario incompleto,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,Varón,No,Profesional tecnológicx (Ingenierías y afines),Jornada completa,Universitario completo,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
41,Mujer,Sí,Administración,Jornada completa,Terciario completo,1,1,0,1,0,0,1,1,0,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,0,0,1,1,1,1
30,Varón,No,Técnica,Jornada completa,Secundario completo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,Varón,No,Jefe/a de área,Jornada completa,Universitario completo,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,Varón,Sí,Profesional tecnológicx (Ingenierías y afines),Jornada completa,Terciario completo,1,0,0,0,0,0,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
38,Varón,No,Profesional Gestión (no tecnológicxs),Jornada completa,Universitario completo,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
61,Varón,No,Técnica,Jornada completa,Universitario incompleto,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
36,Varón,Sí,Técnica,Jornada completa,Secundario completo,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
23,Varón,No,Profesional tecnológicx (Ingenierías y afines),Jornada reducida,Universitario en proceso,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,Varón,Sí,Profesional Gestión (no tecnológicxs),Jornada completa,Universitario completo,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,Varón,No,Deposito central,Jornada completa,Secundario incompleto,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
32,Mujer,No,Administración,Jornada completa,Terciario completo,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0,0
53,Varón,Sí,Jefe/a de área,Jornada completa,Terciario incompleto,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,Varón,No,"Técnica, Mantenimiento",Jornada completa,Terciario completo,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,Varón,No,Profesional tecnológicx (Ingenierías y afines),Jornada completa,Universitario completo,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,Varón,Sí,Profesional tecnológicx (Ingenierías y afines),Jornada completa,Universitario completo,1,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0
39,Mujer,No,Administración,Jornada reducida,Universitario incompleto,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,Varón,No,Técnica,Jornada completa,Universitario incompleto,1,1,0,0,0,0,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,0,0,1,0,0,1
45,Varón,No,Profesional Gestión (no tecnológicxs),Jornada completa,Universitario completo,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0
32,Varón,Sí,Profesional tecnológicx (Ingenierías y afines),Jornada completa,Universitario completo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,Mujer,No,Administración,Jornada completa,Secundario completo,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
30,Varón,Sí,Mandos Intermedios,Jornada completa,Universitario completo,0,1,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,Mujer,Sí,Profesional tecnológicx (Ingenierías y afines),Jornada reducida,Universitario completo,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
32,Varón,No,Técnica,Jornada completa,Universitario incompleto,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,Mujer,Sí,Administración,Jornada completa,Universitario completo,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0
49,Mujer,Sí,Profesional tecnológicx (Ingenierías y afines),Jornada reducida,Terciario completo,1,0,0,1,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,1
44,Varón,No,Profesional tecnológicx (Ingenierías y afines),Jornada completa,Posgrado completo,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
36,Mujer,No,Profesional Gestión (no tecnológicxs),Jornada completa,Posgrado incompleto,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0
46,Varón,No,Profesional Gestión (no tecnológicxs),Jornada completa,Universitario completo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
28,Varón,Sí,Profesional Gestión (no tecnológicxs),Jornada completa,Posgrado completo,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0
25,Mujer,Sí,servicio medico,Jornada completa,Universitario incompleto,1,1,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,0
32,Mujer,No,Profesional tecnológicx (Ingenierías y afines),Jornada completa,Universitario completo,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,Varón,Sí,Profesional tecnológicx (Ingenierías y afines),Jornada completa,Posgrado completo,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
45,Varón,No,chofer del deposito,Jornada completa,Secundario incompleto,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,Mujer,No,Profesional tecnológicx (Ingenierías y afines),Jornada completa,Posgrado completo,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
32,Mujer,No,Profesional Gestión (no tecnológicxs),Jornada completa,Posgrado incompleto,1,1,0,1,0,0,0,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
35,Varón,No,Profesional tecnológicx (Ingenierías y afines),Jornada completa,Universitario completo,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1
26,Varón,No,Técnica,Jornada completa,Universitario incompleto,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
62,Varón,Sí,Gerente / Subgerente,Jornada completa,Universitario completo,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
34,Varón,Sí,Mandos Intermedios,Jornada completa,Universitario completo,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
42,Varón,Sí,"Profesional tecnológicx (Ingenierías y afines), Técnica",Jornada completa,Terciario incompleto,1,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
32,Varón,Sí,Profesional tecnológicx (Ingenierías y afines),Jornada completa,Universitario completo,1,1,0,0,0,0,0,0,0,1,0,1,1,1,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1
29,Varón,No,Profesional tecnológicx (Ingenierías y afines),Jornada completa,Posgrado incompleto,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,Mujer,No,Administración,Jornada completa,Terciario completo,1,0,0,1,0,0,1,0,0,1,0,0,1,1,1,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,1,0
40,Varón,No,Técnica,Jornada completa,Terciario completo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,Mujer,No,Administración,Jornada completa,Universitario completo,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,Varón,Sí,Jefe/a de área,Jornada completa,Terciario completo,1,1,0,0,0,0,0,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
37,Varón,Sí,"Mandos Intermedios, Profesional tecnológicx (Ingenierías y afines), Profesional Gestión (no tecnológicxs)",Jornada completa,Universitario completo,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1
59,Varón,No,Técnica,Jornada completa,Secundario incompleto,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,Varón,No,Profesional tecnológicx (Ingenierías y afines),Jornada completa,Universitario completo,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,Mujer,No,Profesional tecnológicx (Ingenierías y afines),Jornada completa,Universitario completo,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,Varón,Sí,Jefe/a de área,Jornada completa,Posgrado completo,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,Varón,Sí,Jefe/a de Proyecto,Jornada completa,Universitario completo,1,1,0,1,0,0,1,0,0,0,1,1,1,1,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,1
37,Mujer,Sí,Profesional tecnológicx (Ingenierías y afines),Jornada reducida,Universitario incompleto,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,Varón,Sí,Técnica,Jornada completa,Secundario completo,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
37,Mujer,Sí,Profesional tecnológicx (Ingenierías y afines),Jornada reducida,Universitario completo,1,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1
27,Varón,No,Técnica,Jornada completa,Secundario completo,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
60,Varón,No,Jefe/a de Proyecto,Jornada completa,Universitario completo,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
31,Mujer,No,Profesional tecnológicx (Ingenierías y afines),Jornada completa,Universitario completo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,Mujer,No,Profesional Gestión (no tecnológicxs),Jornada completa,Universitario completo,1,0,0,1,0,0,0,0,1,1,0,1,1,1,1,0,1,0,1,1,0,1,1,0,1,1,0,1,0,0,0,1,0,1,0,1
29,Mujer,No,Técnica,Jornada completa,Universitario incompleto,0,1,0,1,0,0,0,0,0,1,1,0,1,1,0,1,1,0,0,0,0,0,1,0,1,1,0,1,0,0,1,1,1,1,0,0
48,NS/NC,Sí,Profesional tecnológicx (Ingenierías y afines),Jornada completa,Universitario completo,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
38,Varón,No,Mantenimiento,Jornada completa,Secundario incompleto,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1
41,Varón,No,Profesional tecnológicx (Ingenierías y afines),Jornada completa,Universitario completo,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
36,Varón,No,Profesional tecnológicx (Ingenierías y afines),Jornada reducida,Universitario completo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,Varón,Sí,Profesional tecnológicx (Ingenierías y afines),Jornada completa,Posgrado completo,1,0,0,0,0,1,0,0,0,0,1,0,1,1,1,1,0,0,1,1,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,1
48,Varón,Sí,Profesional tecnológicx (Ingenierías y afines),Jornada completa,Posgrado completo,1,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
37,Mujer,Sí,Profesional Gestión (no tecnológicxs),Jornada reducida,Posgrado completo,1,1,0,1,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,1,1,0,0,1,0,1,1,0,1
38,Varón,Sí,Técnica,Jornada completa,Universitario completo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,Varón,Sí,Mandos Intermedios,Jornada completa,Universitario completo,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1
38,Mujer,Sí,Administración,Jornada completa,Terciario completo,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
57,Varón,Sí,Profesional tecnológicx (Ingenierías y afines),Jornada completa,Posgrado completo,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
32,Mujer,No,Jefe/a de área,Jornada completa,Universitario completo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,Varón,Sí,Profesional tecnológicx (Ingenierías y afines),Jornada completa,Universitario completo,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,Varón,No,Técnica,Jornada completa,Universitario completo,1,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
53,Varón,Sí,Gerente / Subgerente,Jornada completa,Universitario completo,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,Mujer,No,Profesional tecnológicx (Ingenierías y afines),Jornada completa,Posgrado completo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,Mujer,Sí,Mandos Intermedios,Jornada reducida,Universitario completo,1,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,1,0,1
25,Varón,Sí,"No estoy seguro de mi cargo, pero tengo un grupo pequeño a cargo",Jornada completa,Universitario incompleto,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1
29,Varón,Sí,Profesional Gestión (no tecnológicxs),Jornada completa,Universitario completo,1,1,0,0,0,0,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
33,Varón,No,Técnica,Jornada completa,Secundario completo,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
29,Varón,Sí,Jefe/a de área,Jornada completa,Secundario completo,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,Varón,No,Técnica,Jornada completa,Secundario incompleto,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,Varón,Sí,Profesional tecnológicx (Ingenierías y afines),Jornada completa,Universitario completo,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0
37,Varón,Sí,Jefe/a de área,Jornada completa,Posgrado completo,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
24,Varón,No,Profesional tecnológicx (Ingenierías y afines),Jornada completa,Universitario completo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,Varón,No,pasante en área de QA TICs y servicios tecnológicos,Beca/pasantía/Práctica profesional/PPS,Universitario incompleto,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,Varón,No,Profesional tecnológicx (Ingenierías y afines),Jornada completa,Posgrado completo,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,Varón,No,Profesional tecnológicx (Ingenierías y afines),Jornada completa,Universitario completo,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
37,Varón,No,Profesional tecnológicx (Ingenierías y afines),Jornada completa,Posgrado completo,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
32,Varón,No,Profesional tecnológicx (Ingenierías y afines),Jornada completa,Universitario completo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,Varón,No,"Técnica, Aseguramiento de Calidad",Jornada completa,Universitario incompleto,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
31,Varón,No,"Profesional tecnológicx (Ingenierías y afines), Técnica",Jornada completa,Universitario completo,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,Varón,No,Técnica,Jornada completa,Secundario completo,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1
